theta	phi	psi	alpha	beta	CA	CN	CY	Cl	Cn	Cm
29.96112500     -8.44565000     0.00000000      29.69156223     -4.20638123     0.01961088      0.97595465      0.13399732      -0.00918358     -0.00782795     0.07560443     
29.96112500     -8.46923000     0.00000000      29.69005357     -4.21806086     0.01963433      0.97571142      0.13401474      -0.00918059     -0.00783240     0.07559740     
29.96112500     -8.49274500     0.00000000      29.68854487     -4.22970776     0.01965766      0.97546933      0.13403216      -0.00917732     -0.00783680     0.07559104     
29.96112500     -8.51629500     0.00000000      29.68702971     -4.24137145     0.01968085      0.97522825      0.13404951      -0.00917377     -0.00784114     0.07558535     
29.96112500     -8.53986000     0.00000000      29.68550938     -4.25304203     0.01970388      0.97498837      0.13406686      -0.00916993     -0.00784543     0.07558030     
29.96112500     -8.56343500     0.00000000      29.68398418     -4.26471702     0.01972674      0.97474976      0.13408421      -0.00916581     -0.00784965     0.07557587     
29.96112500     -8.58704500     0.00000000      29.68245248     -4.27640879     0.01974946      0.97451234      0.13410152      -0.00916140     -0.00785382     0.07557207     
29.96112500     -8.61055000     0.00000000      29.68092340     -4.28804802     0.01977200      0.97427625      0.13411880      -0.00915672     -0.00785793     0.07556896     
29.96112500     -8.63413500     0.00000000      29.67938489     -4.29972631     0.01979435      0.97404154      0.13413606      -0.00915175     -0.00786198     0.07556644     
29.96112500     -8.65766500     0.00000000      29.67784576     -4.31137683     0.01981652      0.97380809      0.13415328      -0.00914650     -0.00786598     0.07556456     
29.96112500     -8.68125500     0.00000000      29.67629849     -4.32305650     0.01983849      0.97357620      0.13417050      -0.00914096     -0.00786991     0.07556331     
29.96112500     -8.70479500     0.00000000      29.67475028     -4.33471086     0.01986029      0.97334563      0.13418768      -0.00913515     -0.00787379     0.07556268     
29.96112500     -8.72843500     0.00000000      29.67319127     -4.34641417     0.01988187      0.97311668      0.13420482      -0.00912905     -0.00787760     0.07556263     
29.96112500     -8.75192000     0.00000000      29.67163827     -4.35804019     0.01990322      0.97288924      0.13422196      -0.00912268     -0.00788136     0.07556320     
29.96112500     -8.77550500     0.00000000      29.67007444     -4.36971517     0.01992436      0.97266336      0.13423908      -0.00911603     -0.00788506     0.07556435     
29.96007500     -8.79908000     0.00000000      29.66746333     -4.38124506     0.01994530      0.97243916      0.13425614      -0.00910911     -0.00788869     0.07556613     
29.96007500     -8.81377000     0.00000000      29.66648455     -4.38851599     0.01996597      0.97221653      0.13427319      -0.00910192     -0.00789227     0.07556845     
29.96006000     -8.82839000     0.00000000      29.66549390     -4.39575006     0.01998641      0.97199569      0.13429024      -0.00909445     -0.00789578     0.07557135     
29.96006000     -8.83787000     0.00000000      29.66486033     -4.40044200     0.02000658      0.97177648      0.13430721      -0.00908671     -0.00789924     0.07557485     
29.96006000     -8.85452500     0.00000000      29.66374560     -4.40868485     0.02002655      0.97155914      0.13432419      -0.00907870     -0.00790263     0.07557889     
29.96006000     -8.86374500     0.00000000      29.66312759     -4.41324787     0.02004621      0.97134354      0.13434116      -0.00907042     -0.00790596     0.07558350     
29.96006000     -8.87319500     0.00000000      29.66249349     -4.41792463     0.02006565      0.97112980      0.13435806      -0.00906189     -0.00790924     0.07558866     
29.96006000     -8.88272000     0.00000000      29.66185368     -4.42263841     0.02008481      0.97091798      0.13437497      -0.00905308     -0.00791245     0.07559437     
29.96006000     -8.89217500     0.00000000      29.66121789     -4.42731745     0.02010366      0.97070797      0.13439184      -0.00904402     -0.00791560     0.07560059     
29.96006000     -8.90166000     0.00000000      29.66057939     -4.43201126     0.02012226      0.97049994      0.13440869      -0.00903470     -0.00791868     0.07560732     
29.96006000     -8.91114500     0.00000000      29.65994022     -4.43670497     0.02014058      0.97029395      0.13442552      -0.00902513     -0.00792171     0.07561463     
29.96006000     -8.92061500     0.00000000      29.65930137     -4.44139116     0.02015855      0.97008989      0.13444232      -0.00901531     -0.00792468     0.07562240     
29.96006000     -8.93010000     0.00000000      29.65866083     -4.44608469     0.02017629      0.96988793      0.13445909      -0.00900523     -0.00792759     0.07563068     
29.96006000     -8.93959000     0.00000000      29.65801926     -4.45078059     0.02019368      0.96968807      0.13447585      -0.00899491     -0.00793043     0.07563945     
29.96006000     -8.94907000     0.00000000      29.65737769     -4.45547146     0.02021077      0.96949026      0.13449255      -0.00898435     -0.00793321     0.07564867     
29.96006000     -8.95857000     0.00000000      29.65673408     -4.46017213     0.02022755      0.96929461      0.13450924      -0.00897354     -0.00793594     0.07565842     
29.96111000     -8.96804500     0.00000000      29.65713497     -4.46500258     0.02024399      0.96910112      0.13452591      -0.00896251     -0.00793860     0.07566859     
29.96111000     -8.99025500     0.00000000      29.65562597     -4.47599202     0.02026009      0.96890985      0.13454258      -0.00895123     -0.00794121     0.07567925     
29.96111000     -9.01246500     0.00000000      29.65411323     -4.48698096     0.02027588      0.96872074      0.13455919      -0.00893973     -0.00794376     0.07569030     
29.96111000     -9.03466000     0.00000000      29.65259776     -4.49796197     0.02029135      0.96853398      0.13457579      -0.00892800     -0.00794624     0.07570182     
29.96111000     -9.05690000     0.00000000      29.65107547     -4.50896473     0.02030644      0.96834944      0.13459235      -0.00891605     -0.00794867     0.07571376     
29.96111000     -9.07912500     0.00000000      29.64955045     -4.51995955     0.02032119      0.96816717      0.13460890      -0.00890388     -0.00795104     0.07572616     
29.96111000     -9.10138500     0.00000000      29.64801927     -4.53097117     0.02033558      0.96798731      0.13462546      -0.00889150     -0.00795335     0.07573891     
29.96111000     -9.12357500     0.00000000      29.64648916     -4.54194765     0.02034960      0.96780979      0.13464196      -0.00887891     -0.00795560     0.07575208     
29.96111000     -9.16057000     0.00000000      29.64392984     -4.56024641     0.02036328      0.96763461      0.13465845      -0.00886612     -0.00795780     0.07576562     
29.96111000     -9.18267000     0.00000000      29.64239600     -4.57117699     0.02037660      0.96746188      0.13467489      -0.00885312     -0.00795994     0.07577953     
29.96111000     -9.20491000     0.00000000      29.64084870     -4.58217631     0.02038952      0.96729156      0.13469133      -0.00883993     -0.00796202     0.07579384     
29.96111000     -9.22711000     0.00000000      29.63930043     -4.59315531     0.02040210      0.96712370      0.13470775      -0.00882654     -0.00796405     0.07580846     
29.96111000     -9.24938500     0.00000000      29.63774317     -4.60417089     0.02041425      0.96695835      0.13472416      -0.00881297     -0.00796602     0.07582345     
29.96111000     -9.27156000     0.00000000      29.63618916     -4.61513649     0.02042604      0.96679540      0.13474052      -0.00879922     -0.00796793     0.07583875     
29.96111000     -9.29382500     0.00000000      29.63462507     -4.62614606     0.02043745      0.96663503      0.13475687      -0.00878529     -0.00796979     0.07585440     
29.96111000     -9.31614000     0.00000000      29.63305370     -4.63717984     0.02044847      0.96647717      0.13477321      -0.00877118     -0.00797160     0.07587035     
29.95919500     -9.33824500     0.00000000      29.62959127     -4.64783915     0.02045903      0.96632195      0.13478953      -0.00875692     -0.00797336     0.07588658     
29.95919500     -9.36075500     0.00000000      29.62799861     -4.65896761     0.02046925      0.96616924      0.13480581      -0.00874248     -0.00797506     0.07590310     
29.95704500     -9.38322000     0.00000000      29.62426991     -4.66976858     0.02047906      0.96601911      0.13482209      -0.00872790     -0.00797671     0.07591989     
29.95704500     -9.41308500     0.00000000      29.62214591     -4.68453067     0.02048845      0.96587155      0.13483834      -0.00871316     -0.00797831     0.07593697     
29.95704500     -9.44292500     0.00000000      29.62001691     -4.69927944     0.02049741      0.96572669      0.13485456      -0.00869827     -0.00797985     0.07595432     
29.95704500     -9.47281500     0.00000000      29.61787757     -4.71405196     0.02050596      0.96558446      0.13487077      -0.00868325     -0.00798135     0.07597187     
29.95704500     -9.50271500     0.00000000      29.61573072     -4.72882845     0.02051411      0.96544492      0.13488698      -0.00866810     -0.00798280     0.07598970     
29.95704500     -9.53257000     0.00000000      29.61358032     -4.74358172     0.02052183      0.96530801      0.13490315      -0.00865281     -0.00798420     0.07600769     
29.95704500     -9.56238000     0.00000000      29.61142640     -4.75831178     0.02052912      0.96517379      0.13491932      -0.00863740     -0.00798555     0.07602593     
29.95704500     -9.59234000     0.00000000      29.60925483     -4.77311498     0.02053603      0.96504227      0.13493547      -0.00862188     -0.00798686     0.07604436     
29.95704500     -9.62215500     0.00000000      29.60708700     -4.78784556     0.02054244      0.96491349      0.13495160      -0.00860625     -0.00798811     0.07606296     
29.95704500     -9.65211000     0.00000000      29.60490219     -4.80264431     0.02054842      0.96478740      0.13496771      -0.00859052     -0.00798933     0.07608177     
29.95704500     -9.68191000     0.00000000      29.60272191     -4.81736550     0.02055402      0.96466405      0.13498380      -0.00857468     -0.00799050     0.07610069     
