theta	phi	psi	alpha	beta	CD	CL	Cy	Cmx	Cmy	Cmz
29.95786000     -6.19580500     0.00000000      29.81285503     -3.08942569     0.51796572      0.85720345      0.10443622      -0.00547855     -0.01045280     0.07855365     
29.95786000     -6.20034500     0.00000000      29.81264234     -3.09168283     0.51792122      0.85711728      0.10443287      -0.00548635     -0.01046231     0.07850654     
29.95786000     -6.20487500     0.00000000      29.81242997     -3.09393498     0.51787541      0.85702800      0.10442972      -0.00549418     -0.01047190     0.07845915     
29.95786000     -6.20943000     0.00000000      29.81221627     -3.09619955     0.51782831      0.85693581      0.10442665      -0.00550205     -0.01048158     0.07841145     
29.95786000     -6.21397500     0.00000000      29.81200288     -3.09845913     0.51777992      0.85684051      0.10442381      -0.00550994     -0.01049134     0.07836351     
29.95786000     -6.21850000     0.00000000      29.81179027     -3.10070875     0.51773022      0.85674216      0.10442124      -0.00551786     -0.01050118     0.07831530     
29.95786000     -6.22305500     0.00000000      29.81157610     -3.10297327     0.51767927      0.85664089      0.10441872      -0.00552581     -0.01051109     0.07826686     
29.95786000     -6.22760000     0.00000000      29.81136224     -3.10523281     0.51762705      0.85653663      0.10441641      -0.00553377     -0.01052108     0.07821819     
29.95786000     -6.23214500     0.00000000      29.81114823     -3.10749233     0.51757359      0.85642945      0.10441428      -0.00554176     -0.01053114     0.07816936     
29.95786000     -6.23669500     0.00000000      29.81093382     -3.10975432     0.51751889      0.85631925      0.10441228      -0.00554975     -0.01054126     0.07812031     
29.95786000     -6.24123000     0.00000000      29.81071997     -3.11200884     0.51746294      0.85620627      0.10441051      -0.00555777     -0.01055146     0.07807108     
29.95786000     -6.24578000     0.00000000      29.81050525     -3.11427080     0.51740580      0.85609033      0.10440887      -0.00556579     -0.01056171     0.07802172     
29.95702500     -6.25033500     0.00000000      29.80945764     -3.11645636     0.51733489      0.85597895      0.10440871      -0.00557391     -0.01057197     0.07797222     
29.95466000     -6.26269500     0.00000000      29.80651527     -3.12237681     0.51724131      0.85588158      0.10437656      -0.00558386     -0.01058216     0.07792147     
29.95466000     -6.27780000     0.00000000      29.80579943     -3.12988501     0.51718269      0.85576165      0.10432845      -0.00559417     -0.01059255     0.07787021     
29.95466000     -6.29293000     0.00000000      29.80508068     -3.13740548     0.51712284      0.85563887      0.10428036      -0.00560448     -0.01060299     0.07781890     
29.95466000     -6.30805000     0.00000000      29.80436068     -3.14492080     0.51706184      0.85551339      0.10423252      -0.00561478     -0.01061347     0.07776749     
29.95466000     -6.32320000     0.00000000      29.80363750     -3.15245088     0.51699966      0.85538517      0.10418470      -0.00562508     -0.01062400     0.07771603     
29.95466000     -6.33835000     0.00000000      29.80291259     -3.15998078     0.51693630      0.85525420      0.10413705      -0.00563536     -0.01063458     0.07766451     
29.95466000     -6.36025000     0.00000000      29.80186163     -3.17086530     0.51687310      0.85512353      0.10405954      -0.00564708     -0.01064516     0.07761198     
29.95466000     -6.37535500     0.00000000      29.80113464     -3.17837244     0.51680746      0.85498727      0.10401243      -0.00565733     -0.01065581     0.07756044     
29.95466000     -6.39049500     0.00000000      29.80040422     -3.18589680     0.51674070      0.85484838      0.10396529      -0.00566756     -0.01066649     0.07750890     
29.95466000     -6.40563000     0.00000000      29.79967232     -3.19341851     0.51667290      0.85470695      0.10391835      -0.00567776     -0.01067719     0.07745741     
29.95466000     -6.42076000     0.00000000      29.79893892     -3.20093757     0.51660390      0.85456292      0.10387157      -0.00568794     -0.01068792     0.07740594     
29.95466000     -6.43588500     0.00000000      29.79820403     -3.20845397     0.51653389      0.85441639      0.10382497      -0.00569808     -0.01069867     0.07735452     
29.95466000     -6.45102500     0.00000000      29.79746668     -3.21597766     0.51646280      0.85426734      0.10377848      -0.00570819     -0.01070944     0.07730320     
29.95466000     -6.46613500     0.00000000      29.79672906     -3.22348627     0.51639075      0.85411591      0.10373223      -0.00571826     -0.01072023     0.07725197     
29.95979500     -6.48130500     0.00000000      29.80110521     -3.23152753     0.51639467      0.85391646      0.10367703      -0.00572780     -0.01073138     0.07720083     
29.95979500     -6.50437500     0.00000000      29.79997290     -3.24299290     0.51632181      0.85376359      0.10359575      -0.00573948     -0.01074216     0.07714864     
29.95979500     -6.52750000     0.00000000      29.79883385     -3.25448522     0.51624794      0.85360840      0.10351439      -0.00575113     -0.01075295     0.07709657     
29.95979500     -6.55058000     0.00000000      29.79769297     -3.26595477     0.51617298      0.85345088      0.10343336      -0.00576273     -0.01076375     0.07704464     
29.95979500     -6.57371000     0.00000000      29.79654557     -3.27744877     0.51609708      0.85329113      0.10335227      -0.00577427     -0.01077453     0.07699290     
29.95979500     -6.59685000     0.00000000      29.79539362     -3.28894733     0.51602019      0.85312910      0.10327129      -0.00578577     -0.01078532     0.07694132     
29.95979500     -6.62009500     0.00000000      29.79423236     -3.30049767     0.51594234      0.85296495      0.10318997      -0.00579722     -0.01079610     0.07688992     
29.95979500     -6.64309000     0.00000000      29.79307956     -3.31192337     0.51586341      0.85279843      0.10310995      -0.00580856     -0.01080687     0.07683875     
29.95979500     -6.66615500     0.00000000      29.79191923     -3.32338346     0.51578362      0.85262987      0.10302972      -0.00581985     -0.01081762     0.07678783     
29.95979500     -6.68928500     0.00000000      29.79075158     -3.33487543     0.51570292      0.85245922      0.10294936      -0.00583108     -0.01082836     0.07673710     
29.95979500     -6.71242000     0.00000000      29.78957962     -3.34636948     0.51562126      0.85228648      0.10286914      -0.00584224     -0.01083907     0.07668667     
29.95979500     -6.73552000     0.00000000      29.78840539     -3.35784572     0.51553878      0.85211175      0.10278919      -0.00585332     -0.01084976     0.07663646     
29.95979500     -6.75862000     0.00000000      29.78722712     -3.36932156     0.51545536      0.85193500      0.10270936      -0.00586432     -0.01086043     0.07658659     
29.95979500     -6.79251000     0.00000000      29.78549116     -3.38615701     0.51537244      0.85176115      0.10258198      -0.00587753     -0.01087102     0.07653534     
29.95979500     -6.81562500     0.00000000      29.78430214     -3.39763927     0.51528731      0.85158058      0.10250238      -0.00588836     -0.01088162     0.07648607     
29.95979500     -6.83888500     0.00000000      29.78310157     -3.40919314     0.51520137      0.85139820      0.10242226      -0.00589914     -0.01089218     0.07643709     
29.95766000     -6.86193000     0.00000000      29.77978078     -3.42041841     0.51508263      0.85123269      0.10234713      -0.00590999     -0.01090255     0.07638846     
29.95766000     -6.88631500     0.00000000      29.77851354     -3.43252941     0.51499521      0.85104716      0.10226231      -0.00592082     -0.01091303     0.07633999     
29.95766000     -6.91368500     0.00000000      29.77708581     -3.44612239     0.51490733      0.85086125      0.10216442      -0.00593219     -0.01092344     0.07629143     
29.95766000     -6.94106000     0.00000000      29.77565214     -3.45971725     0.51481870      0.85067370      0.10206669      -0.00594346     -0.01093380     0.07624328     
29.95766000     -6.96849000     0.00000000      29.77420989     -3.47333883     0.51472926      0.85048442      0.10196882      -0.00595463     -0.01094411     0.07619547     
29.95766000     -6.99595000     0.00000000      29.77276035     -3.48697471     0.51463914      0.85029360      0.10187094      -0.00596571     -0.01095436     0.07614807     
29.95766000     -7.02326000     0.00000000      29.77131307     -3.50053550     0.51454824      0.85010115      0.10177384      -0.00597664     -0.01096455     0.07610113     
29.95766000     -7.05064000     0.00000000      29.76985640     -3.51413045     0.51445666      0.84990718      0.10167656      -0.00598747     -0.01097467     0.07605457     
29.95766000     -7.07803000     0.00000000      29.76839352     -3.52772975     0.51436432      0.84971165      0.10157938      -0.00599820     -0.01098472     0.07600847     
29.95766000     -7.10542500     0.00000000      29.76692468     -3.54133094     0.51427138      0.84951475      0.10148229      -0.00600880     -0.01099471     0.07596284     
29.95766000     -7.13284000     0.00000000      29.76544907     -3.55494144     0.51417774      0.84931645      0.10138522      -0.00601929     -0.01100462     0.07591766     
29.95766000     -7.16021500     0.00000000      29.76396993     -3.56853146     0.51408349      0.84911670      0.10128846      -0.00602964     -0.01101446     0.07587298     
29.95766000     -7.18758000     0.00000000      29.76248566     -3.58211591     0.51398861      0.84891571      0.10119180      -0.00603987     -0.01102421     0.07582876     
29.95766000     -7.21500000     0.00000000      29.76099271     -3.59572705     0.51389312      0.84871346      0.10109506      -0.00604998     -0.01103388     0.07578503     
29.95766000     -7.24244500     0.00000000      29.75949269     -3.60934997     0.51379706      0.84850995      0.10099832      -0.00605995     -0.01104347     0.07574180     
29.96109500     -7.26982000     0.00000000      29.76141185     -3.62331487     0.51375166      0.84827500      0.10089541      -0.00606945     -0.01105320     0.07569916     
29.96004500     -7.29596000     0.00000000      29.75892662     -3.63617444     0.51363875      0.84807779      0.10080659      -0.00607898     -0.01106254     0.07565721     
